Year,UnqID,Date,Weather,Time,Day,Round,Dir,Path,Mode,Count
2022_spring,QWPCY144,10/05/2022,Dry,10:00:00,Weekday,A,Eastbound,n/a,Private cycles,7
2022_spring,QWPCY144,10/05/2022,Dry,10:15:00,Weekday,A,Eastbound,n/a,Private cycles,4
2022_spring,QWPCY144,10/05/2022,Dry,10:30:00,Weekday,A,Eastbound,n/a,Private cycles,1
2022_spring,QWPCY144,10/05/2022,Dry,10:45:00,Weekday,A,Eastbound,n/a,Private cycles,2
2022_spring,QWPCY144,10/05/2022,Dry,11:00:00,Weekday,A,Eastbound,n/a,Private cycles,2
2022_spring,QWPCY144,10/05/2022,Wet,11:15:00,Weekday,A,Eastbound,n/a,Private cycles,2
2022_spring,QWPCY144,10/05/2022,Wet,11:30:00,Weekday,A,Eastbound,n/a,Private cycles,4
2022_spring,QWPCY144,10/05/2022,Wet,11:45:00,Weekday,A,Eastbound,n/a,Private cycles,3
2022_spring,QWPCY144,10/05/2022,Dry,12:00:00,Weekday,A,Eastbound,n/a,Private cycles,4
2022_spring,QWPCY144,10/05/2022,Dry,12:15:00,Weekday,A,Eastbound,n/a,Private cycles,4
2022_spring,QWPCY144,10/05/2022,Dry,12:30:00,Weekday,A,Eastbound,n/a,Private cycles,2
2022_spring,QWPCY144,10/05/2022,Dry,12:45:00,Weekday,A,Eastbound,n/a,Private cycles,10
2022_spring,QWPCY144,10/05/2022,Wet,13:00:00,Weekday,A,Eastbound,n/a,Private cycles,2
2022_spring,QWPCY144,10/05/2022,Wet,13:15:00,Weekday,A,Eastbound,n/a,Private cycles,11
2022_spring,QWPCY144,10/05/2022,Wet,13:30:00,Weekday,A,Eastbound,n/a,Private cycles,8
2022_spring,QWPCY144,10/05/2022,Dry,13:45:00,Weekday,A,Eastbound,n/a,Private cycles,8
2022_spring,QWPCY144,12/05/2022,Dry,14:00:00,Weekday,A,Eastbound,n/a,Private cycles,9
2022_spring,QWPCY144,12/05/2022,Dry,14:15:00,Weekday,A,Eastbound,n/a,Private cycles,9
2022_spring,QWPCY144,12/05/2022,Dry,14:30:00,Weekday,A,Eastbound,n/a,Private cycles,7
2022_spring,QWPCY144,12/05/2022,Dry,14:45:00,Weekday,A,Eastbound,n/a,Private cycles,13
2022_spring,QWPCY144,12/05/2022,Dry,15:00:00,Weekday,A,Eastbound,n/a,Private cycles,7
2022_spring,QWPCY144,12/05/2022,Dry,15:15:00,Weekday,A,Eastbound,n/a,Private cycles,13
2022_spring,QWPCY144,12/05/2022,Dry,15:30:00,Weekday,A,Eastbound,n/a,Private cycles,13
2022_spring,QWPCY144,12/05/2022,Dry,15:45:00,Weekday,A,Eastbound,n/a,Private cycles,7
2022_spring,QWPCY144,12/05/2022,Dry,16:00:00,Weekday,A,Eastbound,n/a,Private cycles,10
2022_spring,QWPCY144,12/05/2022,Dry,16:15:00,Weekday,A,Eastbound,n/a,Private cycles,18
2022_spring,QWPCY144,12/05/2022,Dry,16:30:00,Weekday,A,Eastbound,n/a,Private cycles,18
2022_spring,QWPCY144,12/05/2022,Dry,16:45:00,Weekday,A,Eastbound,n/a,Private cycles,21
2022_spring,QWPCY144,12/05/2022,Dry,17:00:00,Weekday,A,Eastbound,n/a,Private cycles,24
2022_spring,QWPCY144,12/05/2022,Dry,17:15:00,Weekday,A,Eastbound,n/a,Private cycles,23
2022_spring,QWPCY144,12/05/2022,Dry,17:30:00,Weekday,A,Eastbound,n/a,Private cycles,24
2022_spring,QWPCY144,16/05/2022,Dry,17:45:00,Weekday,A,Eastbound,n/a,Private cycles,24
2022_spring,QWPCY144,16/05/2022,Dry,18:00:00,Weekday,A,Eastbound,n/a,Private cycles,31
2022_spring,QWPCY144,16/05/2022,Dry,18:15:00,Weekday,A,Eastbound,n/a,Private cycles,22
2022_spring,QWPCY144,16/05/2022,Dry,18:30:00,Weekday,A,Eastbound,n/a,Private cycles,19
2022_spring,QWPCY144,16/05/2022,Dry,18:45:00,Weekday,A,Eastbound,n/a,Private cycles,14
2022_spring,QWPCY144,16/05/2022,Dry,19:00:00,Weekday,A,Eastbound,n/a,Private cycles,34
2022_spring,QWPCY144,16/05/2022,Dry,19:15:00,Weekday,A,Eastbound,n/a,Private cycles,15
2022_spring,QWPCY144,16/05/2022,Dry,19:30:00,Weekday,A,Eastbound,n/a,Private cycles,17
2022_spring,QWPCY144,16/05/2022,Dry,19:45:00,Weekday,A,Eastbound,n/a,Private cycles,5
2022_spring,QWPCY144,16/05/2022,Dry,20:00:00,Weekday,A,Eastbound,n/a,Private cycles,11
2022_spring,QWPCY144,16/05/2022,Dry,20:15:00,Weekday,A,Eastbound,n/a,Private cycles,11
2022_spring,QWPCY144,16/05/2022,Dry,20:30:00,Weekday,A,Eastbound,n/a,Private cycles,13
2022_spring,QWPCY144,16/05/2022,Dry,20:45:00,Weekday,A,Eastbound,n/a,Private cycles,13
2022_spring,QWPCY144,16/05/2022,Dry,21:00:00,Weekday,A,Eastbound,n/a,Private cycles,9
2022_spring,QWPCY144,16/05/2022,Dry,21:15:00,Weekday,A,Eastbound,n/a,Private cycles,6
2022_spring,QWPCY144,16/05/2022,Dry,21:30:00,Weekday,A,Eastbound,n/a,Private cycles,9
2022_spring,QWPCY144,16/05/2022,Dry,21:45:00,Weekday,A,Eastbound,n/a,Private cycles,6
2022_spring,QWPCY144,13/05/2022,Dry,06:00:00,Weekday,A,Eastbound,n/a,Cycle hire bikes,0
2022_spring,QWPCY144,13/05/2022,Dry,06:15:00,Weekday,A,Eastbound,n/a,Cycle hire bikes,0
2022_spring,QWPCY144,13/05/2022,Dry,06:30:00,Weekday,A,Eastbound,n/a,Cycle hire bikes,0
2022_spring,QWPCY144,13/05/2022,Dry,06:45:00,Weekday,A,Eastbound,n/a,Cycle hire bikes,0
2022_spring,QWPCY144,13/05/2022,Dry,07:00:00,Weekday,A,Eastbound,n/a,Cycle hire bikes,0
2022_spring,QWPCY144,13/05/2022,Dry,07:15:00,Weekday,A,Eastbound,n/a,Cycle hire bikes,0
2022_spring,QWPCY144,13/05/2022,Dry,07:30:00,Weekday,A,Eastbound,n/a,Cycle hire bikes,0
2022_spring,QWPCY144,13/05/2022,Dry,07:45:00,Weekday,A,Eastbound,n/a,Cycle hire bikes,0
2022_spring,QWPCY144,13/05/2022,Dry,08:00:00,Weekday,A,Eastbound,n/a,Cycle hire bikes,0
2022_spring,QWPCY144,13/05/2022,Dry,08:15:00,Weekday,A,Eastbound,n/a,Cycle hire bikes,0
2022_spring,QWPCY144,13/05/2022,Dry,08:30:00,Weekday,A,Eastbound,n/a,Cycle hire bikes,0
2022_spring,QWPCY144,13/05/2022,Dry,08:45:00,Weekday,A,Eastbound,n/a,Cycle hire bikes,0
2022_spring,QWPCY144,13/05/2022,Dry,09:00:00,Weekday,A,Eastbound,n/a,Cycle hire bikes,0
2022_spring,QWPCY144,13/05/2022,Dry,09:15:00,Weekday,A,Eastbound,n/a,Cycle hire bikes,0
2022_spring,QWPCY144,13/05/2022,Dry,09:30:00,Weekday,A,Eastbound,n/a,Cycle hire bikes,0
2022_spring,QWPCY144,13/05/2022,Dry,09:45:00,Weekday,A,Eastbound,n/a,Cycle hire bikes,0
2022_spring,QWPCY144,10/05/2022,Dry,10:00:00,Weekday,A,Eastbound,n/a,Cycle hire bikes,0
2022_spring,QWPCY144,10/05/2022,Dry,10:15:00,Weekday,A,Eastbound,n/a,Cycle hire bikes,0
2022_spring,QWPCY144,10/05/2022,Dry,10:30:00,Weekday,A,Eastbound,n/a,Cycle hire bikes,0
2022_spring,QWPCY144,10/05/2022,Dry,10:45:00,Weekday,A,Eastbound,n/a,Cycle hire bikes,0
2022_spring,QWPCY144,10/05/2022,Dry,11:00:00,Weekday,A,Eastbound,n/a,Cycle hire bikes,0
2022_spring,QWPCY144,10/05/2022,Wet,11:15:00,Weekday,A,Eastbound,n/a,Cycle hire bikes,0
2022_spring,QWPCY144,10/05/2022,Wet,11:30:00,Weekday,A,Eastbound,n/a,Cycle hire bikes,0
2022_spring,QWPCY144,10/05/2022,Wet,11:45:00,Weekday,A,Eastbound,n/a,Cycle hire bikes,0
2022_spring,QWPCY144,10/05/2022,Dry,12:00:00,Weekday,A,Eastbound,n/a,Cycle hire bikes,0
2022_spring,QWPCY144,10/05/2022,Dry,12:15:00,Weekday,A,Eastbound,n/a,Cycle hire bikes,0
2022_spring,QWPCY144,10/05/2022,Dry,12:30:00,Weekday,A,Eastbound,n/a,Cycle hire bikes,0
2022_spring,QWPCY144,10/05/2022,Dry,12:45:00,Weekday,A,Eastbound,n/a,Cycle hire bikes,0
2022_spring,QWPCY144,10/05/2022,Wet,13:00:00,Weekday,A,Eastbound,n/a,Cycle hire bikes,0
2022_spring,QWPCY144,10/05/2022,Wet,13:15:00,Weekday,A,Eastbound,n/a,Cycle hire bikes,0
2022_spring,QWPCY144,10/05/2022,Wet,13:30:00,Weekday,A,Eastbound,n/a,Cycle hire bikes,0
2022_spring,QWPCY144,10/05/2022,Dry,13:45:00,Weekday,A,Eastbound,n/a,Cycle hire bikes,0
2022_spring,QWPCY144,12/05/2022,Dry,14:00:00,Weekday,A,Eastbound,n/a,Cycle hire bikes,0
2022_spring,QWPCY144,12/05/2022,Dry,14:15:00,Weekday,A,Eastbound,n/a,Cycle hire bikes,0
2022_spring,QWPCY144,12/05/2022,Dry,14:30:00,Weekday,A,Eastbound,n/a,Cycle hire bikes,0
2022_spring,QWPCY144,12/05/2022,Dry,14:45:00,Weekday,A,Eastbound,n/a,Cycle hire bikes,0
2022_spring,QWPCY144,12/05/2022,Dry,15:00:00,Weekday,A,Eastbound,n/a,Cycle hire bikes,0
2022_spring,QWPCY144,12/05/2022,Dry,15:15:00,Weekday,A,Eastbound,n/a,Cycle hire bikes,0
2022_spring,QWPCY144,12/05/2022,Dry,15:30:00,Weekday,A,Eastbound,n/a,Cycle hire bikes,0
2022_spring,QWPCY144,12/05/2022,Dry,15:45:00,Weekday,A,Eastbound,n/a,Cycle hire bikes,0
2022_spring,QWPCY144,12/05/2022,Dry,16:00:00,Weekday,A,Eastbound,n/a,Cycle hire bikes,0
2022_spring,QWPCY144,12/05/2022,Dry,16:15:00,Weekday,A,Eastbound,n/a,Cycle hire bikes,0
2022_spring,QWPCY144,12/05/2022,Dry,16:30:00,Weekday,A,Eastbound,n/a,Cycle hire bikes,0
2022_spring,QWPCY144,12/05/2022,Dry,16:45:00,Weekday,A,Eastbound,n/a,Cycle hire bikes,0
2022_spring,QWPCY144,12/05/2022,Dry,17:00:00,Weekday,A,Eastbound,n/a,Cycle hire bikes,0
2022_spring,QWPCY144,12/05/2022,Dry,17:15:00,Weekday,A,Eastbound,n/a,Cycle hire bikes,0
2022_spring,QWPCY144,12/05/2022,Dry,17:30:00,Weekday,A,Eastbound,n/a,Cycle hire bikes,0
2022_spring,QWPCY144,16/05/2022,Dry,17:45:00,Weekday,A,Eastbound,n/a,Cycle hire bikes,0
2022_spring,QWPCY144,16/05/2022,Dry,18:00:00,Weekday,A,Eastbound,n/a,Cycle hire bikes,0
2022_spring,QWPCY144,16/05/2022,Dry,18:15:00,Weekday,A,Eastbound,n/a,Cycle hire bikes,0
2022_spring,QWPCY144,16/05/2022,Dry,18:30:00,Weekday,A,Eastbound,n/a,Cycle hire bikes,0
2022_spring,QWPCY144,16/05/2022,Dry,18:45:00,Weekday,A,Eastbound,n/a,Cycle hire bikes,0
2022_spring,QWPCY144,16/05/2022,Dry,19:00:00,Weekday,A,Eastbound,n/a,Cycle hire bikes,0
2022_spring,QWPCY144,16/05/2022,Dry,19:15:00,Weekday,A,Eastbound,n/a,Cycle hire bikes,0
2022_spring,QWPCY144,16/05/2022,Dry,19:30:00,Weekday,A,Eastbound,n/a,Cycle hire bikes,0
2022_spring,QWPCY144,16/05/2022,Dry,19:45:00,Weekday,A,Eastbound,n/a,Cycle hire bikes,0
2022_spring,QWPCY144,16/05/2022,Dry,20:00:00,Weekday,A,Eastbound,n/a,Cycle hire bikes,0
2022_spring,QWPCY144,16/05/2022,Dry,20:15:00,Weekday,A,Eastbound,n/a,Cycle hire bikes,0
2022_spring,QWPCY144,16/05/2022,Dry,20:30:00,Weekday,A,Eastbound,n/a,Cycle hire bikes,0
2022_spring,QWPCY144,16/05/2022,Dry,20:45:00,Weekday,A,Eastbound,n/a,Cycle hire bikes,0
2022_spring,QWPCY144,16/05/2022,Dry,21:00:00,Weekday,A,Eastbound,n/a,Cycle hire bikes,0
2022_spring,QWPCY144,16/05/2022,Dry,21:15:00,Weekday,A,Eastbound,n/a,Cycle hire bikes,0
2022_spring,QWPCY144,16/05/2022,Dry,21:30:00,Weekday,A,Eastbound,n/a,Cycle hire bikes,0
2022_spring,QWPCY144,16/05/2022,Dry,21:45:00,Weekday,A,Eastbound,n/a,Cycle hire bikes,0
2022_spring,QWPCY144,13/05/2022,Dry,06:00:00,Weekday,A,Westbound,n/a,Private cycles,19
2022_spring,QWPCY144,13/05/2022,Dry,06:15:00,Weekday,A,Westbound,n/a,Private cycles,10
2022_spring,QWPCY144,13/05/2022,Dry,06:30:00,Weekday,A,Westbound,n/a,Private cycles,14
2022_spring,QWPCY144,13/05/2022,Dry,06:45:00,Weekday,A,Westbound,n/a,Private cycles,26
2022_spring,QWPCY144,13/05/2022,Dry,07:00:00,Weekday,A,Westbound,n/a,Private cycles,21
2022_spring,QWPCY144,13/05/2022,Dry,07:15:00,Weekday,A,Westbound,n/a,Private cycles,20
2022_spring,QWPCY144,13/05/2022,Dry,07:30:00,Weekday,A,Westbound,n/a,Private cycles,16
2022_spring,QWPCY144,13/05/2022,Dry,07:45:00,Weekday,A,Westbound,n/a,Private cycles,20
2022_spring,QWPCY144,13/05/2022,Dry,08:00:00,Weekday,A,Westbound,n/a,Private cycles,14
2022_spring,QWPCY144,13/05/2022,Dry,08:15:00,Weekday,A,Westbound,n/a,Private cycles,27
2022_spring,QWPCY144,13/05/2022,Dry,08:30:00,Weekday,A,Westbound,n/a,Private cycles,15
2022_spring,QWPCY144,13/05/2022,Dry,08:45:00,Weekday,A,Westbound,n/a,Private cycles,16
2022_spring,QWPCY144,13/05/2022,Dry,09:00:00,Weekday,A,Westbound,n/a,Private cycles,25
2022_spring,QWPCY144,13/05/2022,Dry,09:15:00,Weekday,A,Westbound,n/a,Private cycles,11
2022_spring,QWPCY144,13/05/2022,Dry,09:30:00,Weekday,A,Westbound,n/a,Private cycles,8
2022_spring,QWPCY144,13/05/2022,Dry,09:45:00,Weekday,A,Westbound,n/a,Private cycles,9
2022_spring,QWPCY144,10/05/2022,Dry,10:00:00,Weekday,A,Westbound,n/a,Private cycles,7
2022_spring,QWPCY144,10/05/2022,Dry,10:15:00,Weekday,A,Westbound,n/a,Private cycles,10
2022_spring,QWPCY144,10/05/2022,Dry,10:30:00,Weekday,A,Westbound,n/a,Private cycles,7
2022_spring,QWPCY144,10/05/2022,Dry,10:45:00,Weekday,A,Westbound,n/a,Private cycles,7
2022_spring,QWPCY144,10/05/2022,Dry,11:00:00,Weekday,A,Westbound,n/a,Private cycles,5
2022_spring,QWPCY144,10/05/2022,Wet,11:15:00,Weekday,A,Westbound,n/a,Private cycles,6
2022_spring,QWPCY144,10/05/2022,Wet,11:30:00,Weekday,A,Westbound,n/a,Private cycles,6
2022_spring,QWPCY144,10/05/2022,Wet,11:45:00,Weekday,A,Westbound,n/a,Private cycles,7
2022_spring,QWPCY144,10/05/2022,Dry,12:00:00,Weekday,A,Westbound,n/a,Private cycles,7
2022_spring,QWPCY144,10/05/2022,Dry,12:15:00,Weekday,A,Westbound,n/a,Private cycles,7
2022_spring,QWPCY144,10/05/2022,Dry,12:30:00,Weekday,A,Westbound,n/a,Private cycles,8
2022_spring,QWPCY144,10/05/2022,Dry,12:45:00,Weekday,A,Westbound,n/a,Private cycles,7
2022_spring,QWPCY144,10/05/2022,Wet,13:00:00,Weekday,A,Westbound,n/a,Private cycles,2
2022_spring,QWPCY144,10/05/2022,Wet,13:15:00,Weekday,A,Westbound,n/a,Private cycles,8
2022_spring,QWPCY144,10/05/2022,Wet,13:30:00,Weekday,A,Westbound,n/a,Private cycles,2
2022_spring,QWPCY144,10/05/2022,Dry,13:45:00,Weekday,A,Westbound,n/a,Private cycles,10
2022_spring,QWPCY144,12/05/2022,Dry,14:00:00,Weekday,A,Westbound,n/a,Private cycles,13
2022_spring,QWPCY144,12/05/2022,Dry,14:15:00,Weekday,A,Westbound,n/a,Private cycles,8
2022_spring,QWPCY144,12/05/2022,Dry,14:30:00,Weekday,A,Westbound,n/a,Private cycles,12
2022_spring,QWPCY144,12/05/2022,Dry,14:45:00,Weekday,A,Westbound,n/a,Private cycles,5
2022_spring,QWPCY144,12/05/2022,Dry,15:00:00,Weekday,A,Westbound,n/a,Private cycles,8
2022_spring,QWPCY144,12/05/2022,Dry,15:15:00,Weekday,A,Westbound,n/a,Private cycles,13
2022_spring,QWPCY144,12/05/2022,Dry,15:30:00,Weekday,A,Westbound,n/a,Private cycles,11
2022_spring,QWPCY144,12/05/2022,Dry,15:45:00,Weekday,A,Westbound,n/a,Private cycles,20
2022_spring,QWPCY144,12/05/2022,Dry,16:00:00,Weekday,A,Westbound,n/a,Private cycles,18
2022_spring,QWPCY144,12/05/2022,Dry,16:15:00,Weekday,A,Westbound,n/a,Private cycles,15
2022_spring,QWPCY144,12/05/2022,Dry,16:30:00,Weekday,A,Westbound,n/a,Private cycles,16
2022_spring,QWPCY144,12/05/2022,Dry,16:45:00,Weekday,A,Westbound,n/a,Private cycles,28
2022_spring,QWPCY144,12/05/2022,Dry,17:00:00,Weekday,A,Westbound,n/a,Private cycles,23
2022_spring,QWPCY144,12/05/2022,Dry,17:15:00,Weekday,A,Westbound,n/a,Private cycles,25
2022_spring,QWPCY144,12/05/2022,Dry,17:30:00,Weekday,A,Westbound,n/a,Private cycles,27
2022_spring,QWPCY144,16/05/2022,Dry,17:45:00,Weekday,A,Westbound,n/a,Private cycles,22
2022_spring,QWPCY144,16/05/2022,Dry,18:00:00,Weekday,A,Westbound,n/a,Private cycles,26
2022_spring,QWPCY144,16/05/2022,Dry,18:15:00,Weekday,A,Westbound,n/a,Private cycles,23
2022_spring,QWPCY144,16/05/2022,Dry,18:30:00,Weekday,A,Westbound,n/a,Private cycles,23
2022_spring,QWPCY144,16/05/2022,Dry,18:45:00,Weekday,A,Westbound,n/a,Private cycles,10
2022_spring,QWPCY144,16/05/2022,Dry,19:00:00,Weekday,A,Westbound,n/a,Private cycles,13
2022_spring,QWPCY144,16/05/2022,Dry,19:15:00,Weekday,A,Westbound,n/a,Private cycles,9
2022_spring,QWPCY144,16/05/2022,Dry,19:30:00,Weekday,A,Westbound,n/a,Private cycles,11
2022_spring,QWPCY144,16/05/2022,Dry,19:45:00,Weekday,A,Westbound,n/a,Private cycles,8
2022_spring,QWPCY144,16/05/2022,Dry,20:00:00,Weekday,A,Westbound,n/a,Private cycles,6
2022_spring,QWPCY144,16/05/2022,Dry,20:15:00,Weekday,A,Westbound,n/a,Private cycles,9
2022_spring,QWPCY144,16/05/2022,Dry,20:30:00,Weekday,A,Westbound,n/a,Private cycles,5
2022_spring,QWPCY144,16/05/2022,Dry,20:45:00,Weekday,A,Westbound,n/a,Private cycles,5
2022_spring,QWPCY144,16/05/2022,Dry,21:00:00,Weekday,A,Westbound,n/a,Private cycles,6
2022_spring,QWPCY144,16/05/2022,Dry,21:15:00,Weekday,A,Westbound,n/a,Private cycles,3
2022_spring,QWPCY144,16/05/2022,Dry,21:30:00,Weekday,A,Westbound,n/a,Private cycles,3
2022_spring,QWPCY144,16/05/2022,Dry,21:45:00,Weekday,A,Westbound,n/a,Private cycles,2
2022_spring,QWPCY144,13/05/2022,Dry,06:00:00,Weekday,A,Westbound,n/a,Cycle hire bikes,0
2022_spring,QWPCY144,13/05/2022,Dry,06:15:00,Weekday,A,Westbound,n/a,Cycle hire bikes,0
2022_spring,QWPCY144,13/05/2022,Dry,06:30:00,Weekday,A,Westbound,n/a,Cycle hire bikes,0
2022_spring,QWPCY144,13/05/2022,Dry,06:45:00,Weekday,A,Westbound,n/a,Cycle hire bikes,0
2022_spring,QWPCY144,13/05/2022,Dry,07:00:00,Weekday,A,Westbound,n/a,Cycle hire bikes,0
2022_spring,QWPCY144,13/05/2022,Dry,07:15:00,Weekday,A,Westbound,n/a,Cycle hire bikes,0
2022_spring,QWPCY144,13/05/2022,Dry,07:30:00,Weekday,A,Westbound,n/a,Cycle hire bikes,0
2022_spring,QWPCY144,13/05/2022,Dry,07:45:00,Weekday,A,Westbound,n/a,Cycle hire bikes,0
2022_spring,QWPCY144,13/05/2022,Dry,08:00:00,Weekday,A,Westbound,n/a,Cycle hire bikes,0
2022_spring,QWPCY144,13/05/2022,Dry,08:15:00,Weekday,A,Westbound,n/a,Cycle hire bikes,0
2022_spring,QWPCY144,13/05/2022,Dry,08:30:00,Weekday,A,Westbound,n/a,Cycle hire bikes,0
2022_spring,QWPCY144,13/05/2022,Dry,08:45:00,Weekday,A,Westbound,n/a,Cycle hire bikes,0
2022_spring,QWPCY144,13/05/2022,Dry,09:00:00,Weekday,A,Westbound,n/a,Cycle hire bikes,0
2022_spring,QWPCY144,13/05/2022,Dry,09:15:00,Weekday,A,Westbound,n/a,Cycle hire bikes,0
2022_spring,QWPCY144,13/05/2022,Dry,09:30:00,Weekday,A,Westbound,n/a,Cycle hire bikes,0
2022_spring,QWPCY144,13/05/2022,Dry,09:45:00,Weekday,A,Westbound,n/a,Cycle hire bikes,0
2022_spring,QWPCY144,10/05/2022,Dry,10:00:00,Weekday,A,Westbound,n/a,Cycle hire bikes,0
2022_spring,QWPCY144,10/05/2022,Dry,10:15:00,Weekday,A,Westbound,n/a,Cycle hire bikes,0
2022_spring,QWPCY144,10/05/2022,Dry,10:30:00,Weekday,A,Westbound,n/a,Cycle hire bikes,0
2022_spring,QWPCY144,10/05/2022,Dry,10:45:00,Weekday,A,Westbound,n/a,Cycle hire bikes,0
2022_spring,QWPCY144,10/05/2022,Dry,11:00:00,Weekday,A,Westbound,n/a,Cycle hire bikes,0
2022_spring,QWPCY144,10/05/2022,Wet,11:15:00,Weekday,A,Westbound,n/a,Cycle hire bikes,0
2022_spring,QWPCY144,10/05/2022,Wet,11:30:00,Weekday,A,Westbound,n/a,Cycle hire bikes,0
2022_spring,QWPCY144,10/05/2022,Wet,11:45:00,Weekday,A,Westbound,n/a,Cycle hire bikes,0
2022_spring,QWPCY144,10/05/2022,Dry,12:00:00,Weekday,A,Westbound,n/a,Cycle hire bikes,0
2022_spring,QWPCY144,10/05/2022,Dry,12:15:00,Weekday,A,Westbound,n/a,Cycle hire bikes,0
2022_spring,QWPCY144,10/05/2022,Dry,12:30:00,Weekday,A,Westbound,n/a,Cycle hire bikes,0
2022_spring,QWPCY144,10/05/2022,Dry,12:45:00,Weekday,A,Westbound,n/a,Cycle hire bikes,0
2022_spring,QWPCY144,10/05/2022,Wet,13:00:00,Weekday,A,Westbound,n/a,Cycle hire bikes,0
2022_spring,QWPCY144,10/05/2022,Wet,13:15:00,Weekday,A,Westbound,n/a,Cycle hire bikes,0
2022_spring,QWPCY144,10/05/2022,Wet,13:30:00,Weekday,A,Westbound,n/a,Cycle hire bikes,0
2022_spring,QWPCY144,10/05/2022,Dry,13:45:00,Weekday,A,Westbound,n/a,Cycle hire bikes,0
2022_spring,QWPCY144,12/05/2022,Dry,14:00:00,Weekday,A,Westbound,n/a,Cycle hire bikes,0
2022_spring,QWPCY144,12/05/2022,Dry,14:15:00,Weekday,A,Westbound,n/a,Cycle hire bikes,0
2022_spring,QWPCY144,12/05/2022,Dry,14:30:00,Weekday,A,Westbound,n/a,Cycle hire bikes,0
2022_spring,QWPCY144,12/05/2022,Dry,14:45:00,Weekday,A,Westbound,n/a,Cycle hire bikes,0
2022_spring,QWPCY144,12/05/2022,Dry,15:00:00,Weekday,A,Westbound,n/a,Cycle hire bikes,0
2022_spring,QWPCY144,12/05/2022,Dry,15:15:00,Weekday,A,Westbound,n/a,Cycle hire bikes,0
2022_spring,QWPCY144,12/05/2022,Dry,15:30:00,Weekday,A,Westbound,n/a,Cycle hire bikes,0
2022_spring,QWPCY144,12/05/2022,Dry,15:45:00,Weekday,A,Westbound,n/a,Cycle hire bikes,0
2022_spring,QWPCY144,12/05/2022,Dry,16:00:00,Weekday,A,Westbound,n/a,Cycle hire bikes,0
2022_spring,QWPCY144,12/05/2022,Dry,16:15:00,Weekday,A,Westbound,n/a,Cycle hire bikes,0
2022_spring,QWPCY144,12/05/2022,Dry,16:30:00,Weekday,A,Westbound,n/a,Cycle hire bikes,0
2022_spring,QWPCY144,12/05/2022,Dry,16:45:00,Weekday,A,Westbound,n/a,Cycle hire bikes,0
2022_spring,QWPCY144,12/05/2022,Dry,17:00:00,Weekday,A,Westbound,n/a,Cycle hire bikes,0
2022_spring,QWPCY144,12/05/2022,Dry,17:15:00,Weekday,A,Westbound,n/a,Cycle hire bikes,0
2022_spring,QWPCY144,12/05/2022,Dry,17:30:00,Weekday,A,Westbound,n/a,Cycle hire bikes,1
2022_spring,QWPCY144,16/05/2022,Dry,17:45:00,Weekday,A,Westbound,n/a,Cycle hire bikes,0
2022_spring,QWPCY144,16/05/2022,Dry,18:00:00,Weekday,A,Westbound,n/a,Cycle hire bikes,1
2022_spring,QWPCY144,16/05/2022,Dry,18:15:00,Weekday,A,Westbound,n/a,Cycle hire bikes,0
2022_spring,QWPCY144,16/05/2022,Dry,18:30:00,Weekday,A,Westbound,n/a,Cycle hire bikes,0
2022_spring,QWPCY144,16/05/2022,Dry,18:45:00,Weekday,A,Westbound,n/a,Cycle hire bikes,0
2022_spring,QWPCY144,16/05/2022,Dry,19:00:00,Weekday,A,Westbound,n/a,Cycle hire bikes,0
2022_spring,QWPCY144,16/05/2022,Dry,19:15:00,Weekday,A,Westbound,n/a,Cycle hire bikes,0
2022_spring,QWPCY144,16/05/2022,Dry,19:30:00,Weekday,A,Westbound,n/a,Cycle hire bikes,0
2022_spring,QWPCY144,16/05/2022,Dry,19:45:00,Weekday,A,Westbound,n/a,Cycle hire bikes,0
2022_spring,QWPCY144,16/05/2022,Dry,20:00:00,Weekday,A,Westbound,n/a,Cycle hire bikes,0
2022_spring,QWPCY144,16/05/2022,Dry,20:15:00,Weekday,A,Westbound,n/a,Cycle hire bikes,0
2022_spring,QWPCY144,16/05/2022,Dry,20:30:00,Weekday,A,Westbound,n/a,Cycle hire bikes,0
2022_spring,QWPCY144,16/05/2022,Dry,20:45:00,Weekday,A,Westbound,n/a,Cycle hire bikes,0
2022_spring,QWPCY144,16/05/2022,Dry,21:00:00,Weekday,A,Westbound,n/a,Cycle hire bikes,0
2022_spring,QWPCY144,16/05/2022,Dry,21:15:00,Weekday,A,Westbound,n/a,Cycle hire bikes,0
2022_spring,QWPCY144,16/05/2022,Dry,21:30:00,Weekday,A,Westbound,n/a,Cycle hire bikes,0
2022_spring,QWPCY144,16/05/2022,Dry,21:45:00,Weekday,A,Westbound,n/a,Cycle hire bikes,0
2022_spring,QWPCY212,10/05/2022,Dry,06:00:00,Weekday,A,Southbound,n/a,Private cycles,8
2022_spring,QWPCY212,10/05/2022,Dry,06:15:00,Weekday,A,Southbound,n/a,Private cycles,6
2022_spring,QWPCY212,10/05/2022,Dry,06:30:00,Weekday,A,Southbound,n/a,Private cycles,18
2022_spring,QWPCY212,10/05/2022,Dry,06:45:00,Weekday,A,Southbound,n/a,Private cycles,23
2022_spring,QWPCY212,10/05/2022,Dry,07:00:00,Weekday,A,Southbound,n/a,Private cycles,31
2022_spring,QWPCY212,10/05/2022,Wet,07:15:00,Weekday,A,Southbound,n/a,Private cycles,35
2022_spring,QWPCY212,10/05/2022,Wet,07:30:00,Weekday,A,Southbound,n/a,Private cycles,42
